agent_id,survey_id,cell,mg,tenure,income,income_bracket,household_size,generations,has_vehicle,has_children,has_elderly,housing_cost_burden,mg_criteria_met,longitude,latitude,grid_x,grid_y,flood_zone,flood_depth,zipcode,rcv_building,rcv_contents,tp_score,cp_score,sc_score,pa_score,sp_score,flood_experience,flood_frequency,sfha_awareness,elevated,has_insurance,relocated,cumulative_damage,cumulative_oop,memory_flood_exp,memory_insurance,memory_social,memory_gov_trust,memory_place,memory_zone
H0352,65c42a5509f7ac69860b06ca,NMG-Renter,False,Renter,100000.0,"More than $74,999",4,1,True,True,False,True,True,-74.281409,40.899167,265,265,HIGH,4.258,7030,0.0,67376.78,3.64,3.5,3.0,3.44,2.67,True,2,True,False,True,False,0.0,0.0,"I experienced flooding at my home Less than 1 year ago. I managed to recover, though it was disru...",I have Private flood insurance flood insurance for my property.,I know some of my neighbors and we occasionally talk about local issues.,I don't have much faith in government flood programs. The process seems bureaucratic and unreliable.,I have been living here for 1 generation. I feel comfortable but could see moving if necessary.,My property is in a high-risk flood zone. I know this area floods regularly.
H0353,666a34cd0e31f96a55ce2fe1,NMG-Renter,False,Renter,52500.0,"$50,000 to $54,999",4,1,True,True,False,True,True,-74.276966,40.956373,281,59,MEDIUM,0.487,8021,0.0,45288.3,3.64,3.12,2.0,2.11,1.33,False,0,True,False,True,False,0.0,0.0,"I have not personally experienced flooding at my current home, though Iam aware my area is in a f...",I have Private flood insurance flood insurance for my property.,I mostly keep to myself and don't interact much with neighbors.,I don't have much faith in government flood programs. The process seems bureaucratic and unreliable.,I am a renter here but don't feel strongly tied to this specific location.,My area has moderate flood risk. Some nearby areas flood but my specific location has been mostly...
H0354,66fe0b174b423b01eff828d2,NMG-Renter,False,Renter,100000.0,"More than $74,999",6,2,True,True,True,True,True,-74.284464,40.955818,254,61,HIGH,1.758,7086,0.0,59200.31,2.18,2.62,4.83,4.11,3.33,False,0,False,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though I am not sure about my floo...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I have strong connections with my neighbors. We look out for each other and share information abo...,I have mixed feelings about government flood assistance programs.,This community is my home. My family has been here for 2 generations. I cannot imagine living any...,My property is in a high-risk flood zone. I recently learned this is a Special Flood Hazard Area.
H0355,660ed17f4a4fc373432a7e9b,NMG-Renter,False,Renter,57500.0,"$55,000 to $59,999",2,2,True,False,False,True,True,-74.298904,40.919994,202,190,HIGH,1.775,8722,0.0,42904.92,3.45,3.12,2.67,2.44,3.33,False,0,True,False,True,False,0.0,0.0,"I have not personally experienced flooding at my current home, though Iam aware my area is in a f...",I have Private flood insurance flood insurance for my property.,I mostly keep to myself and don't interact much with neighbors.,I have mixed feelings about government flood assistance programs.,I am a renter here but don't feel strongly tied to this specific location.,My property is in a high-risk flood zone. I know this area floods regularly.
H0356,65b683e66349914a5a434753,NMG-Renter,False,Renter,100000.0,"More than $74,999",5,2,True,True,True,True,True,-74.315844,40.936101,141,132,HIGH,0.687,7458,0.0,54987.35,3.45,2.75,3.67,3.78,2.0,False,0,True,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though Iam aware my area is in a f...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I know some of my neighbors and we occasionally talk about local issues.,I don't have much faith in government flood programs. The process seems bureaucratic and unreliable.,I have been living here for 2 generations. I feel comfortable but could see moving if necessary.,My property is in a high-risk flood zone. I know this area floods regularly.
H0357,677ca29eed2a6d65ce59f43b,NMG-Renter,False,Renter,100000.0,"More than $74,999",2,3,True,False,True,False,False,-74.25836,40.901111,348,258,MEDIUM,0.078,7026,0.0,59907.43,2.91,2.88,3.17,2.44,3.0,True,0,False,False,False,False,0.0,0.0,"I experienced flooding at my home More than 10 years ago. I managed to recover, though it was dis...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I know some of my neighbors and we occasionally talk about local issues.,I have mixed feelings about government flood assistance programs.,I am a renter here but don't feel strongly tied to this specific location.,My area has moderate flood risk. Some nearby areas flood but my specific location has been mostly...
H0358,5fb7dd473afbb1033b491811,NMG-Renter,False,Renter,47500.0,"$45,000 to $49,999",1,1,True,False,False,True,True,-74.354167,40.967481,3,19,LOW,0.0,8844,0.0,37556.71,2.64,4.38,4.33,4.56,4.0,False,0,True,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though Iam aware my area is in a f...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I have strong connections with my neighbors. We look out for each other and share information abo...,I trust that government programs like Blue Acres and FEMA can help people recover from floods.,This community is my home. My family has been here for 1 generation. I cannot imagine living anyw...,My property is in a low-risk area for flooding.
H0359,66c9f99d8732dc12fd1913cb,NMG-Renter,False,Renter,52500.0,"$50,000 to $54,999",4,1,True,True,False,False,False,-74.308346,40.925271,168,171,MEDIUM,0.049,7036,0.0,42613.59,2.27,1.75,3.0,2.0,2.0,False,0,False,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though I am not sure about my floo...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I know some of my neighbors and we occasionally talk about local issues.,I don't have much faith in government flood programs. The process seems bureaucratic and unreliable.,I am a renter here but don't feel strongly tied to this specific location.,My area has moderate flood risk. Some nearby areas flood but my specific location has been mostly...
H0360,65d0c1bcd3700799345b16f6,NMG-Renter,False,Renter,100000.0,"More than $74,999",2,1,True,False,False,False,False,-74.265302,40.917773,323,198,LOW,0.0,7885,0.0,55863.85,2.09,2.25,4.0,4.0,2.67,False,0,False,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though I am not sure about my floo...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I have strong connections with my neighbors. We look out for each other and share information abo...,I don't have much faith in government flood programs. The process seems bureaucratic and unreliable.,This community is my home. My family has been here for 1 generation. I cannot imagine living anyw...,My property is in a low-risk area for flooding.
H0361,6630fe529aafd2ed163cfd25,NMG-Renter,False,Renter,100000.0,"More than $74,999",2,1,True,False,False,True,True,-74.294183,40.871397,219,365,MEDIUM,0.268,7828,0.0,62596.73,2.0,3.0,3.67,3.56,3.67,False,0,False,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though I am not sure about my floo...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I know some of my neighbors and we occasionally talk about local issues.,I have mixed feelings about government flood assistance programs.,I have been living here for 1 generation. I feel comfortable but could see moving if necessary.,My area has moderate flood risk. Some nearby areas flood but my specific location has been mostly...
H0362,5a98d411f05361000171ebe7,NMG-Renter,False,Renter,100000.0,"More than $74,999",2,1,True,False,False,True,True,-74.292795,40.870563,224,368,HIGH,0.575,8204,0.0,67663.69,3.45,2.88,3.83,2.78,3.0,False,0,True,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though Iam aware my area is in a f...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I know some of my neighbors and we occasionally talk about local issues.,I have mixed feelings about government flood assistance programs.,I am a renter here but don't feel strongly tied to this specific location.,My property is in a high-risk flood zone. I know this area floods regularly.
H0363,65e54ceb918fca9b9b5976b3,NMG-Renter,False,Renter,100000.0,"More than $74,999",2,1,True,False,False,True,True,-74.259748,40.96165,343,40,LOW,0.0,8904,0.0,59456.2,3.09,2.0,2.83,3.44,1.33,False,0,True,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though Iam aware my area is in a f...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I mostly keep to myself and don't interact much with neighbors.,I don't have much faith in government flood programs. The process seems bureaucratic and unreliable.,I have been living here for 1 generation. I feel comfortable but could see moving if necessary.,My property is in a low-risk area for flooding.
H0364,6294de1b341cd20e308d1a4a,NMG-Renter,False,Renter,100000.0,"More than $74,999",1,1,True,False,False,False,False,-74.283908,40.931936,256,147,HIGH,1.451,7735,0.0,62008.56,3.09,4.0,4.83,3.11,3.67,False,0,False,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though I am not sure about my floo...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I have strong connections with my neighbors. We look out for each other and share information abo...,I have mixed feelings about government flood assistance programs.,I have been living here for 1 generation. I feel comfortable but could see moving if necessary.,My property is in a high-risk flood zone. I recently learned this is a Special Flood Hazard Area.
H0365,6643cbd6903cfc9bd5d0be09,NMG-Renter,False,Renter,67500.0,"$60,000 to $74,999",3,2,True,False,True,True,True,-74.282797,40.864732,260,389,LOW,0.0,8005,0.0,50450.72,3.18,2.88,4.33,3.89,3.0,False,0,False,False,False,False,0.0,0.0,"I have not personally experienced flooding at my current home, though I am not sure about my floo...",I do not currently have flood insurance. I have been considering whether it is worth the cost.,I have strong connections with my neighbors. We look out for each other and share information abo...,I have mixed feelings about government flood assistance programs.,I have been living here for 2 generations. I feel comfortable but could see moving if necessary.,My property is in a low-risk area for flooding.
